model,matrix_cell,horizon_h,radius_km,roc_auc,pr_auc,brier_score,f1_score,precision,recall,temp_rmse,temp_mae,temp_r2,path
lightgbm,D,24,100.0,0.9447307567748816,0.11131396827512055,0.004975712453319023,0.04966139954853273,0.18803418803418803,0.02860858257477243,5.437291273405102,4.468460099266252,0.6143895807356428,experiments/lightgbm/feature_engineering/D/radius_100km/full_training/horizon_24h
lightgbm,D,24,120.0,0.944754024261808,0.11396691075318467,0.004889178287500314,0.05418138987043581,0.2875,0.02990897269180754,5.416134433311296,4.449784211563406,0.6173846109247019,experiments/lightgbm/feature_engineering/D/radius_120km/full_training/horizon_24h
lightgbm,D,24,140.0,0.9473527994295639,0.11367283035957673,0.004865246047080497,0.04047619047619048,0.23943661971830985,0.022106631989596878,5.410996854805323,4.445964223268993,0.6181101410288797,experiments/lightgbm/feature_engineering/D/radius_140km/full_training/horizon_24h
lightgbm,D,24,160.0,0.9503513848204084,0.1196920735570075,0.004886574172032336,0.0515695067264574,0.18699186991869918,0.02990897269180754,5.401484319198763,4.441429408497542,0.6194516859598239,experiments/lightgbm/feature_engineering/D/radius_160km/full_training/horizon_24h
lightgbm,D,24,180.0,0.9486236191773015,0.1257650877103888,0.00487784254500194,0.06575963718820861,0.25663716814159293,0.0377113133940182,5.38501580002439,4.432192918279088,0.6217686466486488,experiments/lightgbm/feature_engineering/D/radius_180km/full_training/horizon_24h
lightgbm,D,24,200.0,0.9494704022702651,0.11627016190841527,0.004891160965473596,0.050400916380297825,0.21153846153846154,0.02860858257477243,5.381197675299427,4.429838120237313,0.6223048094269982,experiments/lightgbm/feature_engineering/D/radius_200km/full_training/horizon_24h
random_forest,D,24,20.0,0.929578505507782,0.09028562072582329,0.004934854729581985,0.0,0.0,0.0,5.506418521206555,4.529262666475337,0.6045223019836974,experiments/random_forest/feature_engineering/D/radius_20km/full_training/horizon_24h
random_forest,D,24,40.0,0.9335813414387064,0.09798813894258813,0.0049388370872518106,0.0,0.0,0.0,5.504307404769359,4.526380943935779,0.6048254897703689,experiments/random_forest/feature_engineering/D/radius_40km/full_training/horizon_24h
random_forest,D,24,80.0,0.9341732675265919,0.10535343693394103,0.004925251851018049,0.0,0.0,0.0,5.50595835236628,4.52623077124252,0.6045883989970957,experiments/random_forest/feature_engineering/D/radius_80km/full_training/horizon_24h
random_forest,D,24,100.0,0.9357297699945714,0.11203741153761784,0.004883464760657515,0.0,0.0,0.0,5.522502260072222,4.5400780534108165,0.6022086203798687,experiments/random_forest/feature_engineering/D/radius_100km/full_training/horizon_24h
random_forest,D,24,120.0,0.9372490610470597,0.1123038109482207,0.004882017062468873,0.0,0.0,0.0,5.506812672851311,4.529277338297121,0.604465683053099,experiments/random_forest/feature_engineering/D/radius_120km/full_training/horizon_24h
random_forest,D,24,140.0,0.9374941368155952,0.10939689262970786,0.004886208617802165,0.0,0.0,0.0,5.505229161942115,4.527067569394497,0.6046931260007733,experiments/random_forest/feature_engineering/D/radius_140km/full_training/horizon_24h
random_forest,D,24,160.0,0.9374276993791522,0.11259489731707034,0.004870514684956623,0.0,0.0,0.0,5.49913099560414,4.52508658941484,0.6055684072503582,experiments/random_forest/feature_engineering/D/radius_160km/full_training/horizon_24h
random_forest,D,24,200.0,0.9392442066420297,0.1187989360787323,0.00484963299536467,0.0,0.0,0.0,5.4921207682278865,4.519465768843846,0.6065733997562304,experiments/random_forest/feature_engineering/D/radius_200km/full_training/horizon_24h
xgboost,D,24,0.0,0.9370055413843377,0.0924269383019936,0.005071709183103143,0.045023696682464455,0.25333333333333335,0.0247074122236671,5.4453722213031535,4.475320339202881,0.613242506980896,experiments/xgboost/feature_engineering/D/full_training/horizon_24h
xgboost,D,24,20.0,0.9373051113682265,0.08660986624797191,0.005198279669521736,0.04576659038901602,0.19047619047619047,0.02600780234070221,5.443961677859241,4.477393627166748,0.6134428977966309,experiments/xgboost/feature_engineering/D/radius_20km/full_training/horizon_24h
xgboost,D,24,40.0,0.9385362656736579,0.10592085003915558,0.005041757227673391,0.07753705815279362,0.3148148148148148,0.044213263979193757,5.4463157659994,4.469235420227051,0.6131085157394409,experiments/xgboost/feature_engineering/D/radius_40km/full_training/horizon_24h
xgboost,D,24,60.0,0.9405501106914294,0.10632406858901874,0.005009829175323027,0.04895104895104895,0.23595505617977527,0.027308192457737322,5.441488096959377,4.461724758148193,0.6137940883636475,experiments/xgboost/feature_engineering/D/radius_60km/full_training/horizon_24h
xgboost,D,24,80.0,0.9407308456254723,0.10240107247027078,0.005074462868672243,0.05045871559633028,0.21359223300970873,0.02860858257477243,5.440057613404311,4.461263179779053,0.6139971017837524,experiments/xgboost/feature_engineering/D/radius_80km/full_training/horizon_24h
xgboost,D,24,100.0,0.9405689278029059,0.10156063124469283,0.005066263465574849,0.06214039125431531,0.27,0.035110533159947985,5.433517927220788,4.479248523712158,0.6149246096611023,experiments/xgboost/feature_engineering/D/radius_100km/full_training/horizon_24h
xgboost,D,24,120.0,0.945860759843592,0.12787595847824687,0.004844138669483077,0.05931198102016608,0.33783783783783783,0.032509752925877766,5.401295591275399,4.441142559051514,0.6194782257080078,experiments/xgboost/feature_engineering/D/radius_120km/full_training/horizon_24h
xgboost,D,24,140.0,0.9436964171635666,0.1128136788557115,0.004893239624374514,0.0477326968973747,0.2898550724637681,0.02600780234070221,5.396318961227072,4.4369964599609375,0.6201791763305664,experiments/xgboost/feature_engineering/D/radius_140km/full_training/horizon_24h
xgboost,D,24,160.0,0.94955577014802,0.11603546837623388,0.004874264241315101,0.0405727923627685,0.2463768115942029,0.022106631989596878,5.377925342885707,4.425372123718262,0.622763991355896,experiments/xgboost/feature_engineering/D/radius_160km/full_training/horizon_24h
xgboost,D,24,180.0,0.9501820831231973,0.1314705843969332,0.004806952025522857,0.0585480093676815,0.29411764705882354,0.032509752925877766,5.365130745324731,4.419769287109375,0.624556839466095,experiments/xgboost/feature_engineering/D/radius_180km/full_training/horizon_24h
xgboost,D,24,200.0,0.9521428374720357,0.12980326329538058,0.004807007442048483,0.045563549160671464,0.2923076923076923,0.0247074122236671,5.361032124114816,4.414241790771484,0.6251302361488342,experiments/xgboost/feature_engineering/D/radius_200km/full_training/horizon_24h
